"","DateTime","Date","Time","CIB-Salinity","CIE-Salinity","FBB-Salinity","FBE-Salinity","PGE-Salinity","SKB-Salinity","SKE-Salinity","WBB-Salinity","CI-Tide","FB-Tide","PG-Tide","SK-Tide","WB-Tide"
"3996","2016-07-16 8:30:00",2016-07-16,"8:30:00",24.3,NA,NA,29.7,21.4,13.3,27.9,27.8,2.136713,-0.337689,0.242736,0.530431,3.646617
"3997","2016-07-16 8:40:00",2016-07-16,"8:40:00",24.2,NA,NA,29.7,21.2,13.3,27.9,27.8,1.768911,-0.402327,0.125223,0.352757,3.876052
"3998","2016-07-16 8:50:00",2016-07-16,"8:50:00",24.4,NA,NA,29.7,21.2,13.3,27.9,27.8,1.429045,-0.447067,0.034656,0.204813,4.109068
"3999","2016-07-16 9:00:00",2016-07-16,"9:00:00",24.5,NA,NA,29.6,21.2,13.2,27.8,27.8,1.120074,-0.472024,-0.028881,0.087371,4.345949
"4000","2016-07-16 9:10:00",2016-07-16,"9:10:00",24.5,14.3,NA,29.5,21.2,13.2,27.8,27.7,0.843076,-0.47745,-0.065238,0.000343,4.586654
"4001","2016-07-16 9:20:00",2016-07-16,"9:20:00",24.5,NA,NA,29.5,21.2,13.2,27.7,27.7,0.600368,-0.463722,-0.074796,-0.055999,4.830773
"4002","2016-07-16 9:30:00",2016-07-16,"9:30:00",24.3,13.2,NA,29.5,21.1,13.1,27.7,27.6,0.393338,-0.431333,-0.057377,-0.081828,5.077511
"4003","2016-07-16 9:40:00",2016-07-16,"9:40:00",24.5,13.5,NA,29.4,21.2,13,27.7,27.7,0.223254,-0.380878,-0.013159,-0.077139,5.325713
"4004","2016-07-16 9:50:00",2016-07-16,"9:50:00",24.5,14.7,NA,29.2,20.9,13,27.5,27.7,0.090181,-0.313046,0.056965,-0.040667,5.573915
"4005","2016-07-17 0:10:00",2016-07-17,"0:10:00",25.9,18.8,NA,29.4,24,13.4,28.6,28.3,8.121713,6.78123,7.627012,8.453516,10.420377
"4006","2016-07-17 0:20:00",2016-07-17,"0:20:00",25.9,18.8,NA,29.4,24,13.4,28.6,28.3,8.295499,6.862554,7.748143,8.60195,10.376676
"4007","2016-07-17 0:30:00",2016-07-17,"0:30:00",26,18.8,NA,29.4,24,13.3,28.6,28.2,8.489161,6.941819,7.872885,8.757153,10.304994
"4008","2016-07-17 0:40:00",2016-07-17,"0:40:00",25.9,18.8,NA,29.4,24,13.3,28.6,28.1,8.702053,7.018058,8.000083,8.91755,10.205029
"4009","2016-07-17 0:50:00",2016-07-17,"0:50:00",26,18.7,NA,29.4,24,13.4,28.6,28.3,8.931984,7.090302,8.127815,9.08136,10.076791
"4010","2016-07-17 1:00:00",2016-07-17,"1:00:00",25.9,18.8,NA,29.5,24,13.3,28.5,28.2,9.177941,7.157581,8.254663,9.246611,9.92064
"4011","2016-07-17 1:10:00",2016-07-17,"1:10:00",26,18.9,NA,29.5,24.1,13.3,28.5,28.2,9.437059,7.21893,8.379103,9.411157,9.737315
"4012","2016-07-17 1:20:00",2016-07-17,"1:20:00",25.9,18.8,NA,29.5,24,13.3,28.5,28.2,9.707792,7.27339,8.498926,9.572706,9.527944
"4013","2016-07-17 1:30:00",2016-07-17,"1:30:00",26,18.9,NA,29.4,24.2,13.3,28.4,28.2,9.986991,7.320012,8.612507,9.728864,9.294044
"4014","2016-07-17 1:40:00",2016-07-17,"1:40:00",26,18.9,NA,29.2,24.2,13.3,28.5,28.2,10.271113,7.357863,8.718179,9.877176,9.037475
"4015","2016-07-17 1:50:00",2016-07-17,"1:50:00",26,18.8,NA,29.2,24,13.4,28.5,28.2,10.557692,7.386027,8.8138,10.015182,8.760391
"4016","2016-07-17 10:00:00",2016-07-17,"10:00:00",25.1,18.6,NA,NA,23.3,12.6,27.4,28.2,-0.05388,-0.941497,-0.673324,-0.733671,4.669478
"4017","2016-07-17 10:10:00",2016-07-17,"10:10:00",24.5,18.4,NA,NA,23.5,12.6,27.4,28.2,-0.273808,-0.8973,-0.645153,-0.754031,4.954935
"4018","2016-07-17 10:20:00",2016-07-17,"10:20:00",25.3,18.3,NA,NA,23.5,12.6,27.5,28.2,-0.452972,-0.83381,-0.586588,-0.739093,5.241207
"4019","2016-07-17 10:30:00",2016-07-17,"10:30:00",25.4,18.2,NA,NA,23.6,12.6,27.5,28.2,-0.591036,-0.751794,-0.498532,-0.68787,5.526823
"4020","2016-07-17 10:40:00",2016-07-17,"10:40:00",25.1,18.1,NA,NA,23.6,12.5,27.4,28.2,-0.687133,-0.652092,-0.381827,-0.601319,5.810031
"4021","2016-07-17 10:50:00",2016-07-17,"10:50:00",25.2,17.9,NA,NA,23.2,12.5,27.3,28.2,-0.74108,-0.535594,-0.238042,-0.480622,6.088862
"4022","2016-07-17 11:00:00",2016-07-17,"11:00:00",24.8,17.8,NA,NA,22.7,12.5,27.3,28.2,-0.753253,-0.403233,-0.068281,-0.327123,6.361212
"4023","2016-07-17 11:10:00",2016-07-17,"11:10:00",24.9,18.4,NA,NA,23.5,12.4,27.2,28.2,-0.722614,-0.25597,0.126109,-0.142297,6.624914
"4024","2016-07-17 11:20:00",2016-07-17,"11:20:00",24.6,19.3,NA,NA,23.4,12.4,27.2,28.2,-0.649364,-0.094779,0.344105,0.072285,6.877811
"4025","2016-07-17 11:30:00",2016-07-17,"11:30:00",24.8,19.5,NA,NA,23.5,12.4,27,28.2,-0.534723,0.079358,0.583539,0.314975,7.117807
"4026","2016-07-17 11:40:00",2016-07-17,"11:40:00",25.2,19.5,NA,NA,23.6,12.4,26.7,28.2,-0.380138,0.265465,0.843265,0.584071,7.34291
"4027","2016-07-17 11:50:00",2016-07-17,"11:50:00",25.4,19.9,NA,NA,23.6,12.3,26.5,28.2,-0.187233,0.462576,1.121752,0.877815,7.551256
"4028","2016-07-17 12:00:00",2016-07-17,"12:00:00",25.6,19.9,NA,NA,23.6,12.3,26.6,28.2,0.042224,0.66974,1.417923,1.194403,7.741131
"4029","2016-07-17 12:10:00",2016-07-17,"12:10:00",25.7,20.1,NA,NA,23.8,12.3,26.7,28.1,0.305901,0.886026,1.729164,1.531974,7.910974
"4030","2016-07-17 12:20:00",2016-07-17,"12:20:00",25.6,20.1,NA,NA,23.6,12.3,26.7,28.1,0.602716,1.110525,2.054247,1.888603,8.059385
"4031","2016-07-17 12:30:00",2016-07-17,"12:30:00",25.7,20,NA,NA,23.7,12.2,26.5,28.1,0.930246,1.342348,2.391394,2.262289,8.185136
"4032","2016-07-17 12:40:00",2016-07-17,"12:40:00",25.7,20.1,NA,NA,23.5,12.2,26.5,28.1,1.286415,1.580624,2.739326,2.650943,8.287188
"4033","2016-07-17 12:50:00",2016-07-17,"12:50:00",25.7,20.1,NA,NA,23.5,12.2,26.4,28.1,1.669087,1.824503,3.094943,3.052377,8.364716
"4034","2016-07-17 13:00:00",2016-07-17,"13:00:00",25.7,20.2,NA,NA,23.6,12.2,26.3,28.1,2.076061,2.073143,3.45678,3.464302,8.41714
"4035","2016-07-17 13:10:00",2016-07-17,"13:10:00",25.8,20.2,NA,NA,23.7,12.2,26.2,28.1,2.505058,2.325713,3.822732,3.884324,8.444165
"4036","2016-07-17 13:20:00",2016-07-17,"13:20:00",25.8,20.1,NA,NA,23.8,12.3,26.2,28.1,2.953706,2.581385,4.191237,4.309955,8.445818
"4037","2016-07-17 13:30:00",2016-07-17,"13:30:00",25.7,20.1,NA,NA,23.8,12.4,26.1,28.1,3.419526,2.839327,4.558867,4.738627,8.422484
"4038","2016-07-17 13:40:00",2016-07-17,"13:40:00",25.8,20.1,NA,NA,23.8,12.4,26.1,28.1,3.899928,3.098701,4.924007,5.167014,8.374923
"4039","2016-07-17 13:50:00",2016-07-17,"13:50:00",25.9,20.1,NA,NA,23.8,12.3,26,28.1,4.392196,3.358655,5.285044,5.593871,8.304275
"4040","2016-07-17 14:00:00",2016-07-17,"14:00:00",25.9,20.1,NA,NA,23.8,12.2,26.1,28.1,4.893498,3.61832,5.638632,6.015857,8.212038
"4041","2016-07-17 14:10:00",2016-07-17,"14:10:00",25.9,20,NA,NA,23.8,12.3,26,28.1,5.400892,3.87681,5.98331,6.430384,8.10002
"4042","2016-07-17 14:20:00",2016-07-17,"14:20:00",25.9,19.9,NA,NA,23.8,12.4,26,28.1,5.910507,4.133215,6.317146,6.834963,7.970266
"4043","2016-07-17 14:30:00",2016-07-17,"14:30:00",25.9,20,NA,NA,23.8,12.4,26.2,28.2,6.420935,4.386602,6.638885,7.227248,7.824966
"4044","2016-07-17 14:40:00",2016-07-17,"14:40:00",25.9,20,NA,NA,23.8,12.4,26.2,28.1,6.928222,4.636019,6.945884,7.605079,7.666346
"4045","2016-07-17 14:50:00",2016-07-17,"14:50:00",25.9,20.1,NA,NA,23.7,12.5,26.3,28.1,7.429275,4.880495,7.237319,7.966518,7.49655
"4046","2016-07-17 15:00:00",2016-07-17,"15:00:00",25.9,20.1,NA,NA,23.8,12.6,26.4,28.1,7.921068,5.119045,7.51206,8.309885,7.317533
"4047","2016-07-17 15:10:00",2016-07-17,"15:10:00",25.9,20,NA,NA,23.8,12.6,26.6,28,8.400699,5.350677,7.769626,8.633777,7.130972
"4048","2016-07-17 15:20:00",2016-07-17,"15:20:00",25.9,20,NA,NA,23.8,12.7,26.7,28,8.865438,5.574398,8.00852,8.937081,6.9382
"4049","2016-07-17 15:30:00",2016-07-17,"15:30:00",25.9,20.1,NA,NA,23.9,12.6,26.7,28,9.31278,5.789224,8.228766,9.218979,6.740183
"4050","2016-07-17 15:40:00",2016-07-17,"15:40:00",25.9,20,NA,NA,24,12.6,26.8,28,9.740485,5.994194,8.430164,9.478933,6.537537
"4051","2016-07-17 15:50:00",2016-07-17,"15:50:00",26,20.1,NA,NA,23.4,12.7,27.1,28,10.146616,6.188377,8.612987,9.716669,6.33059
"4052","2016-07-17 16:00:00",2016-07-17,"16:00:00",25.9,20.1,NA,NA,24,12.8,27.4,28,10.529563,6.370885,8.776781,9.932146,6.119489
"4053","2016-07-17 16:10:00",2016-07-17,"16:10:00",26.1,20.1,NA,NA,24,12.9,27.5,28,10.888056,6.540891,8.922132,10.125519,5.904338
"4054","2016-07-17 16:20:00",2016-07-17,"16:20:00",26.1,20.2,NA,NA,24.1,13.1,27.7,28.1,11.221165,6.697635,9.049398,10.297097,5.685355
"4055","2016-07-17 16:30:00",2016-07-17,"16:30:00",26.2,20.1,NA,NA,24,13.3,27.9,28,11.52829,6.840444,9.159151,10.447298,5.463047
"4056","2016-07-17 16:40:00",2016-07-17,"16:40:00",26.2,20.1,NA,NA,24,13.4,28.2,28.1,11.808692,6.968741,9.251451,10.576603,5.238358
"4057","2016-07-17 16:50:00",2016-07-17,"16:50:00",25.3,20.1,NA,NA,24,13.5,28.2,28,12.063267,7.082056,9.326901,10.685515,5.012809
"4058","2016-07-17 17:00:00",2016-07-17,"17:00:00",26.1,20.1,NA,NA,24.1,13.7,28.4,27.9,12.291729,7.18004,9.385872,10.774521,4.788579
"4059","2016-07-17 17:10:00",2016-07-17,"17:10:00",26,20.2,NA,NA,24,13.8,28.5,27.9,12.494449,7.262472,9.42874,10.844066,4.568544
"4060","2016-07-17 17:20:00",2016-07-17,"17:20:00",26.2,20.1,NA,NA,24,13.9,28.5,27.9,12.671924,7.329266,9.455622,10.894534,4.356243
"4061","2016-07-17 17:30:00",2016-07-17,"17:30:00",26.1,20.2,NA,NA,23.9,13.9,28.5,27.9,12.824721,7.38048,9.466807,10.926236,4.155787
"4062","2016-07-17 17:40:00",2016-07-17,"17:40:00",26.2,20.3,NA,NA,23.8,13.8,28.6,27.9,12.953432,7.416313,9.46316,10.939416,3.971701
"4063","2016-07-17 17:50:00",2016-07-17,"17:50:00",26.2,20.3,NA,NA,23.8,13.7,28.5,27.9,13.058629,7.437111,9.446413,10.934971,3.808718
"4064","2016-07-17 18:00:00",2016-07-17,"18:00:00",26.2,20.3,NA,NA,23.8,13.7,28.5,27.9,13.140831,7.443367,9.416743,10.914687,3.671534
"4065","2016-07-17 18:10:00",2016-07-17,"18:10:00",26.2,20.3,NA,NA,23.8,13.7,28.4,28,13.200486,7.435709,9.374291,10.878689,3.564546
"4066","2016-07-17 18:20:00",2016-07-17,"18:20:00",26.2,20.3,NA,NA,23.8,13.6,28.4,28.1,13.237959,7.414902,9.319147,10.827165,3.491591
"4067","2016-07-17 18:30:00",2016-07-17,"18:30:00",26.3,20.3,NA,NA,23.8,13.6,28.4,28,13.253537,7.381835,9.251775,10.760344,3.45571
"4068","2016-07-17 18:40:00",2016-07-17,"18:40:00",26.3,20.4,NA,NA,23.8,13.6,28.4,28,13.245773,7.337512,9.172477,10.678547,3.458954
"4069","2016-07-17 18:50:00",2016-07-17,"18:50:00",26.3,20.5,NA,NA,23.8,13.7,28.4,28.1,13.211282,7.283038,9.081606,10.582224,3.502252
"4070","2016-07-17 19:00:00",2016-07-17,"19:00:00",26.4,20.5,NA,NA,23.8,13.7,28.4,28.1,13.150052,7.219605,8.980139,10.471975,3.585347
"4071","2016-07-17 19:10:00",2016-07-17,"19:10:00",26.3,20.4,NA,NA,23.8,13.7,28.5,28.1,13.062576,7.148475,8.868763,10.348576,3.706809
"4072","2016-07-17 19:20:00",2016-07-17,"19:20:00",26.3,20.5,NA,NA,23.9,13.7,28.5,28.1,12.948954,7.070964,8.748479,10.212996,3.864124
"4073","2016-07-17 19:30:00",2016-07-17,"19:30:00",26.2,20.5,NA,NA,23.8,13.7,28.5,28.2,12.810132,6.988424,8.620234,10.066661,4.053848
"4074","2016-07-17 19:40:00",2016-07-17,"19:40:00",26.3,20.5,NA,NA,23.8,13.7,28.5,28.2,12.646421,6.902226,8.48579,9.910433,4.271817
"4075","2016-07-17 19:50:00",2016-07-17,"19:50:00",26.3,20.4,NA,NA,23.8,13.7,28.5,28.2,12.459422,6.813739,8.346407,9.746109,4.513395
"4076","2016-07-17 2:00:00",2016-07-17,"2:00:00",25.9,18.8,NA,29.2,24,13.5,28.5,28.2,10.842121,7.403615,8.897838,10.140467,8.465148
"4077","2016-07-17 2:10:00",2016-07-17,"2:10:00",25.9,19,NA,29.3,24.1,13.5,28.5,28.2,11.121416,7.409765,8.968803,10.250885,8.154204
"4078","2016-07-17 2:20:00",2016-07-17,"2:20:00",25.9,18.9,NA,29.3,24.1,13.6,28.5,28.2,11.391021,7.403655,9.025014,10.343921,7.830003
"4079","2016-07-17 2:30:00",2016-07-17,"2:30:00",25.9,18.9,NA,29.3,24.2,13.6,28.5,28.2,11.646355,7.384504,9.06533,10.41781,7.494862
"4080","2016-07-17 2:40:00",2016-07-17,"2:40:00",26.1,18.9,NA,29.4,24.2,13.6,28.4,28.2,11.884076,7.351585,9.088707,10.470836,7.150869
"4081","2016-07-17 2:50:00",2016-07-17,"2:50:00",25.9,18.9,NA,29.4,24.1,13.6,28.4,28.3,12.099328,7.304232,9.094172,10.501553,6.799801
"4082","2016-07-17 20:00:00",2016-07-17,"20:00:00",26.2,20.4,NA,NA,24,13.7,28.5,28.2,12.249855,6.724312,8.203671,9.575414,4.773736
"4083","2016-07-17 20:10:00",2016-07-17,"20:10:00",26.2,20.6,NA,NA,23.9,13.7,28.5,28.1,12.020116,6.63526,8.05901,9.400218,5.048038
"4084","2016-07-17 20:20:00",2016-07-17,"20:20:00",26.2,20.4,NA,NA,24,13.7,28.4,28.2,11.771458,6.547845,7.914642,9.222502,5.331787
"4085","2016-07-17 20:30:00",2016-07-17,"20:30:00",26.3,20.4,NA,NA,24.2,13.7,28.4,28.2,11.507099,6.463261,7.772062,9.044317,5.620938
"4086","2016-07-17 20:40:00",2016-07-17,"20:40:00",26.2,20.3,NA,NA,24.2,13.7,28.4,28.2,11.228843,6.382622,7.632758,8.867745,5.912065
"4087","2016-07-17 20:50:00",2016-07-17,"20:50:00",26.2,20.5,NA,NA,24.1,13.8,28.6,28.2,10.940622,6.306948,7.498857,8.694852,6.202434
"4088","2016-07-17 21:00:00",2016-07-17,"21:00:00",26.2,20.6,NA,NA,24.1,13.9,28.8,28.2,10.644695,6.237159,7.371679,8.527641,6.490018
"4089","2016-07-17 21:10:00",2016-07-17,"21:10:00",26.2,20.7,NA,NA,24.3,13.9,28.9,28.2,10.345479,6.174063,7.252653,8.368282,6.773457
"4090","2016-07-17 21:20:00",2016-07-17,"21:20:00",26.2,20.7,NA,NA,24.7,13.9,29.1,28.2,10.045494,6.118351,7.142877,8.217987,7.051961
"4091","2016-07-17 21:30:00",2016-07-17,"21:30:00",26.2,20.7,NA,NA,24.6,13.9,29.2,28.2,9.749323,6.070598,7.043821,8.078624,7.325182
"4092","2016-07-17 21:40:00",2016-07-17,"21:40:00",26.3,20.8,NA,NA,NA,13.9,29.1,28.1,9.459492,6.031255,6.956203,7.951586,7.593063
"4093","2016-07-17 21:50:00",2016-07-17,"21:50:00",26.3,20.8,NA,NA,NA,13.9,29.1,28.1,9.180397,6.000654,6.880624,7.838043,7.855676
"4094","2016-07-17 22:00:00",2016-07-17,"22:00:00",26.2,20.8,NA,NA,NA,13.9,29.1,28.2,8.914312,5.979006,6.817864,7.738945,8.113073
"4095","2016-07-17 22:10:00",2016-07-17,"22:10:00",26.2,20.7,NA,NA,NA,13.9,29,28.2,8.665108,5.966411,6.768125,7.655008,8.365161
"4096","2016-07-17 22:20:00",2016-07-17,"22:20:00",26.2,20.6,NA,NA,24.9,13.9,29,28.2,8.434598,5.962855,6.731577,7.586731,8.611598
"4097","2016-07-17 22:30:00",2016-07-17,"22:30:00",26.2,20.6,NA,NA,24.9,13.9,28.9,28.2,8.225867,5.968225,6.708205,7.5344,8.851738
"4098","2016-07-17 22:40:00",2016-07-17,"22:40:00",26.2,20.5,NA,NA,24.9,13.8,28.9,28.2,8.04043,5.982307,6.697969,7.498114,9.084602
"4099","2016-07-17 22:50:00",2016-07-17,"22:50:00",26.1,20.5,NA,NA,24.9,13.7,28.9,28.2,7.879563,6.004802,6.700703,7.477821,9.308895
"4100","2016-07-17 23:00:00",2016-07-17,"23:00:00",26,20.4,NA,NA,19.3,13.6,28.9,28.2,7.744952,6.035329,6.716452,7.473274,9.523044
"4101","2016-07-17 23:10:00",2016-07-17,"23:10:00",26.1,20.4,NA,NA,19.3,13.5,28.9,28.2,7.636899,6.073433,6.744767,7.485411,9.72526
"4102","2016-07-17 23:20:00",2016-07-17,"23:20:00",26.1,20.4,NA,NA,20.3,13.3,28.9,28.2,7.556176,6.118596,6.785184,7.514385,9.913614
"4103","2016-07-17 23:30:00",2016-07-17,"23:30:00",26,20.4,NA,NA,20.1,13.3,28.9,28.2,7.502592,6.170244,6.837274,7.559497,10.086113
"4104","2016-07-17 23:40:00",2016-07-17,"23:40:00",25.9,20.4,NA,NA,20,13.3,28.8,28.2,7.476133,6.227749,6.900308,7.620106,10.240772
"4105","2016-07-17 23:50:00",2016-07-17,"23:50:00",25.9,20.4,NA,NA,20.2,13.3,28.8,28.2,7.476663,6.290442,6.973898,7.695486,10.375678
"4106","2016-07-17 3:00:00",2016-07-17,"3:00:00",26.2,18.9,NA,29.5,24.1,13.6,28.4,28.2,12.288905,7.241849,9.079824,10.508829,6.443079
"4107","2016-07-17 3:10:00",2016-07-17,"3:10:00",26.2,19,NA,29.5,24,13.6,28.4,28.2,12.44855,7.16392,9.044628,10.492663,6.081767
"4108","2016-07-17 3:20:00",2016-07-17,"3:20:00",26.2,19,NA,29.3,24,13.6,28.4,28.2,12.575482,7.070019,8.988214,10.453031,5.716603
"4109","2016-07-17 3:30:00",2016-07-17,"3:30:00",26.1,19.1,NA,29.4,24.1,13.6,28.4,28.2,12.666513,6.959822,8.91072,10.389513,5.348092
"4110","2016-07-17 3:40:00",2016-07-17,"3:40:00",26,19.2,NA,29.4,24.1,13.6,28.4,28.2,12.719142,6.833113,8.812192,10.302264,4.97662
"4111","2016-07-17 3:50:00",2016-07-17,"3:50:00",26.1,19,NA,29.4,24,13.6,28.4,28.1,12.731848,6.689796,8.692688,10.191114,4.602607
"4112","2016-07-17 4:00:00",2016-07-17,"4:00:00",26.2,19,NA,29.4,24,13.6,28.4,28.1,12.712216,6.529902,8.553007,10.056741,4.226669
"4113","2016-07-17 4:10:00",2016-07-17,"4:10:00",26.2,19,NA,29.4,24.1,13.6,28.4,28,12.664097,6.353601,8.393176,9.899123,3.849786
"4114","2016-07-17 4:20:00",2016-07-17,"4:20:00",26,19,NA,29.4,24,13.6,28.4,28,12.586987,6.161202,8.214299,9.719339,3.473442
"4115","2016-07-17 4:30:00",2016-07-17,"4:30:00",25.9,19.1,NA,29.4,24,13.6,28.4,28.2,12.481071,5.953163,8.016741,9.517404,3.099734
"4116","2016-07-17 4:40:00",2016-07-17,"4:40:00",25.9,19,NA,29.4,24,13.6,28.4,28.1,12.346158,5.730093,7.80078,9.294292,2.731437
"4117","2016-07-17 4:50:00",2016-07-17,"4:50:00",26,19,NA,29.5,23.9,13.6,28.4,28.1,12.182772,5.492752,7.567822,9.05116,2.371999
"4118","2016-07-17 5:00:00",2016-07-17,"5:00:00",26,18.9,NA,29.4,23.8,13.6,28.4,28,11.9918,5.242053,7.317787,8.787936,2.025482
"4119","2016-07-17 5:10:00",2016-07-17,"5:10:00",26,18.9,NA,29.3,24,13.5,28.4,28.1,11.773267,4.979057,7.052248,8.506294,1.696434
"4120","2016-07-17 5:20:00",2016-07-17,"5:20:00",26,18.9,NA,29.3,23.9,13.5,28.4,28.1,11.528243,4.704968,6.771569,8.206088,1.389703
"4121","2016-07-17 5:30:00",2016-07-17,"5:30:00",25.9,18.9,NA,29.4,23.9,13.5,28.4,28,11.25805,4.421128,6.476064,7.889186,1.110216
"4122","2016-07-17 5:40:00",2016-07-17,"5:40:00",26,18.9,NA,29.2,24,13.5,28.4,27.9,10.962663,4.129003,6.167626,7.555417,0.862716
"4123","2016-07-17 5:50:00",2016-07-17,"5:50:00",25.9,18.8,NA,29.1,23.8,13.5,28.4,27.8,10.643445,3.830176,5.846219,7.2069,0.651507
"4124","2016-07-17 6:00:00",2016-07-17,"6:00:00",25.9,18.9,NA,NA,23.9,13.5,28.2,NA,10.301951,3.52633,5.514044,6.843537,0.480199
"4125","2016-07-17 6:10:00",2016-07-17,"6:10:00",25.9,18.8,NA,NA,23.9,13.5,28.3,NA,9.938021,3.219231,5.171837,6.467784,0.351499
"4126","2016-07-17 6:20:00",2016-07-17,"6:20:00",25.9,18.8,NA,NA,24,13.4,28.3,NA,9.553927,2.910713,4.820433,6.079734,0.267047
"4127","2016-07-17 6:30:00",2016-07-17,"6:30:00",25.9,18.8,NA,NA,23.9,13.2,28.3,NA,9.149488,2.60266,4.462633,5.682262,0.227319
"4128","2016-07-17 6:40:00",2016-07-17,"6:40:00",25.9,18.8,NA,NA,23.9,13.2,28.2,NA,8.726555,2.29698,4.099657,5.275766,0.231609
"4129","2016-07-17 6:50:00",2016-07-17,"6:50:00",25.9,18.8,NA,NA,23.9,13,28.2,NA,8.287237,1.995592,3.732886,4.863587,0.278079
"4130","2016-07-17 7:00:00",2016-07-17,"7:00:00",25.7,18.8,NA,NA,23.9,13,28.2,NA,7.83156,1.700399,3.365741,4.446496,0.363888
"4131","2016-07-17 7:10:00",2016-07-17,"7:10:00",25.4,18.8,NA,NA,23.9,13,28.2,NA,7.361965,1.413267,2.999347,4.028291,0.485379
"4132","2016-07-17 7:20:00",2016-07-17,"7:20:00",25.8,18.8,NA,NA,23.9,13,28.2,NA,6.881211,1.136009,2.637439,3.610123,0.638306
"4133","2016-07-17 7:30:00",2016-07-17,"7:30:00",25.9,18.8,NA,NA,24,13,28.1,NA,6.389849,0.87036,2.282008,3.196153,0.818097
"4134","2016-07-17 7:40:00",2016-07-17,"7:40:00",25.8,18.9,NA,NA,23.8,13,28.1,28.2,5.891971,0.61796,1.935162,2.787853,1.020115
"4135","2016-07-17 7:50:00",2016-07-17,"7:50:00",25.9,18.8,NA,NA,24,13,27.9,28.2,5.388594,0.380337,1.600779,2.389577,1.239904
"4136","2016-07-17 8:00:00",2016-07-17,"8:00:00",25.8,18.7,NA,NA,24,12.9,27.9,28.3,4.88351,0.158889,1.280426,2.002989,1.473401
"4137","2016-07-17 8:10:00",2016-07-17,"8:10:00",25.8,19,NA,NA,23.9,12.9,27.9,28.3,4.38076,-0.045126,0.977792,1.631793,1.717106
"4138","2016-07-17 8:20:00",2016-07-17,"8:20:00",25.7,19,NA,NA,24,12.8,27.9,28.3,3.882029,-0.230604,0.694812,1.279526,1.968181
"4139","2016-07-17 8:30:00",2016-07-17,"8:30:00",25.7,18.9,NA,NA,24,12.8,27.9,28.3,3.39172,-0.396601,0.433377,0.947819,2.224496
"4140","2016-07-17 8:40:00",2016-07-17,"8:40:00",25.7,18.8,NA,NA,24,12.8,27.7,28.2,2.914284,-0.542341,0.196464,0.640455,2.484613
"4141","2016-07-17 8:50:00",2016-07-17,"8:50:00",25.5,18.9,NA,NA,24,12.8,27.7,28.2,2.451799,-0.66722,-0.014875,0.358825,2.747705
"4142","2016-07-17 9:00:00",2016-07-17,"9:00:00",25.4,18.7,NA,NA,24,12.6,27.6,28.2,2.009491,-0.770805,-0.198366,0.106058,3.013444
"4143","2016-07-17 9:10:00",2016-07-17,"9:10:00",25.4,18.8,NA,NA,23.9,12.6,27.7,28.2,1.58944,-0.852832,-0.353125,-0.116831,3.281851
"4144","2016-07-17 9:20:00",2016-07-17,"9:20:00",25.4,18.8,NA,NA,23.8,12.6,27.7,28.2,1.195839,-0.913204,-0.478389,-0.307535,3.553136
"4145","2016-07-17 9:30:00",2016-07-17,"9:30:00",25.2,18.6,NA,NA,23.9,12.5,27.7,28.3,0.832472,-0.951979,-0.5731,-0.465492,3.827539
"4146","2016-07-17 9:40:00",2016-07-17,"9:40:00",25.4,18.7,NA,NA,23.6,12.3,27.6,28.3,0.50102,-0.969367,-0.637245,-0.589301,4.105185
"4147","2016-07-17 9:50:00",2016-07-17,"9:50:00",25.4,18.7,NA,NA,23.3,12.3,27.6,28.3,0.204701,-0.965715,-0.670568,-0.67886,4.385971
"4148","2016-07-18 0:10:00",2016-07-18,"0:10:00",25.8,20.3,NA,NA,20.7,13.3,28.7,28.2,7.563087,6.428526,7.149745,7.887603,10.579183
"4149","2016-07-18 0:20:00",2016-07-18,"0:20:00",25.9,20.3,NA,NA,20.8,13.2,28.7,28.2,7.647471,6.502401,7.250575,8.002496,10.644649
"4150","2016-07-18 0:30:00",2016-07-18,"0:30:00",25.9,20.3,NA,NA,NA,13.2,28.7,28.2,7.757586,6.578439,7.359019,8.128762,10.684123
"4151","2016-07-18 0:40:00",2016-07-18,"0:40:00",25.9,20.3,NA,NA,18.4,13.3,28.7,28.2,7.892557,6.655816,7.474393,8.265605,10.696477
"4152","2016-07-18 0:50:00",2016-07-18,"0:50:00",25.9,20.2,NA,NA,18.9,13.3,28.7,28.2,8.050912,6.73368,7.595337,8.411448,10.680768
"4153","2016-07-18 1:00:00",2016-07-18,"1:00:00",25.9,20.2,NA,NA,18.4,13.4,28.7,28.2,8.231261,6.811158,7.721155,8.565241,10.636246
"4154","2016-07-18 1:10:00",2016-07-18,"1:10:00",25.9,20.3,NA,NA,19.8,13.5,28.7,28.2,8.431778,6.887354,7.850215,8.725572,10.562374
"4155","2016-07-18 1:20:00",2016-07-18,"1:20:00",26,20.4,NA,NA,19.5,13.6,28.7,28.3,8.651518,6.961347,7.981377,8.891132,10.458853
"4156","2016-07-18 1:30:00",2016-07-18,"1:30:00",26,20.5,NA,NA,NA,13.7,28.7,28.2,8.888417,7.032198,8.113388,9.059637,10.325651
"4157","2016-07-18 1:40:00",2016-07-18,"1:40:00",26.1,20.5,NA,NA,18.4,13.8,28.8,28.2,9.140112,7.098945,8.244224,9.229424,10.163045
