Unknown option: input
FLAG: 1
refSeqFile = /Volumes/web/spartina/project-oyster-oa/data/Cg-roslin/cgigas_uk_roslin_v1_genomic-mito.fa.
bamFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/merged-sorted-deduplicated.bam.
snpFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/SNP-candidates.txt.
methCgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CpG-meth-info.tab.
methChgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHG-meth-info.tab.
methChhFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHH-meth-info.tab.
vQualMin = 15.
nLayerMax = 1000.
vSnpRate = 0.100000.
vSnpPerBase = 0.020000.
mapqThr = 20.
Init chrome name-len array completed, total 647905321 bp of 237 chromosomes.
237 chromes loaded.
Init chrome name-idx hash table completed.
Init chrome seq array completed.
514300000 records have been dealed.
514400000 records have been dealed.
514500000 records have been dealed.
514600000 records have been dealed.
514700000 records have been dealed.
514800000 records have been dealed.
514900000 records have been dealed.
515000000 records have been dealed.
515100000 records have been dealed.
515200000 records have been dealed.
515300000 records have been dealed.
515400000 records have been dealed.
515500000 records have been dealed.
515600000 records have been dealed.
515700000 records have been dealed.
515800000 records have been dealed.
515900000 records have been dealed.
516000000 records have been dealed.
516100000 records have been dealed.
516200000 records have been dealed.
516300000 records have been dealed.
516400000 records have been dealed.
516500000 records have been dealed.
516600000 records have been dealed.
516700000 records have been dealed.
516800000 records have been dealed.
516900000 records have been dealed.
517000000 records have been dealed.
517100000 records have been dealed.
517200000 records have been dealed.
517300000 records have been dealed.
517400000 records have been dealed.
517500000 records have been dealed.
517600000 records have been dealed.
517700000 records have been dealed.
517800000 records have been dealed.
517900000 records have been dealed.
518000000 records have been dealed.
518100000 records have been dealed.
518200000 records have been dealed.
518300000 records have been dealed.
518400000 records have been dealed.
518500000 records have been dealed.
518600000 records have been dealed.
518700000 records have been dealed.
518800000 records have been dealed.
518900000 records have been dealed.
519000000 records have been dealed.
519100000 records have been dealed.
519200000 records have been dealed.
519300000 records have been dealed.
519400000 records have been dealed.
519500000 records have been dealed.
519600000 records have been dealed.
519700000 records have been dealed.
519800000 records have been dealed.
519900000 records have been dealed.
520000000 records have been dealed.
520100000 records have been dealed.
520200000 records have been dealed.
520300000 records have been dealed.
520400000 records have been dealed.
520500000 records have been dealed.
520600000 records have been dealed.
520700000 records have been dealed.
520800000 records have been dealed.
520900000 records have been dealed.
521000000 records have been dealed.
521100000 records have been dealed.
521200000 records have been dealed.
521300000 records have been dealed.
521400000 records have been dealed.
521500000 records have been dealed.
521600000 records have been dealed.
521700000 records have been dealed.
521800000 records have been dealed.
521900000 records have been dealed.
522000000 records have been dealed.
522100000 records have been dealed.
522200000 records have been dealed.
522300000 records have been dealed.
522400000 records have been dealed.
522500000 records have been dealed.
522600000 records have been dealed.
522700000 records have been dealed.
522800000 records have been dealed.
522900000 records have been dealed.
523000000 records have been dealed.
523100000 records have been dealed.
523200000 records have been dealed.
523300000 records have been dealed.
523400000 records have been dealed.
523500000 records have been dealed.
523600000 records have been dealed.
523700000 records have been dealed.
523800000 records have been dealed.
523900000 records have been dealed.
524000000 records have been dealed.
524100000 records have been dealed.
524200000 records have been dealed.
524300000 records have been dealed.
524400000 records have been dealed.
524500000 records have been dealed.
524600000 records have been dealed.
524700000 records have been dealed.
524800000 records have been dealed.
524900000 records have been dealed.
525000000 records have been dealed.
525100000 records have been dealed.
525200000 records have been dealed.
525300000 records have been dealed.
525400000 records have been dealed.
525500000 records have been dealed.
525600000 records have been dealed.
525700000 records have been dealed.
525800000 records have been dealed.
525900000 records have been dealed.
526000000 records have been dealed.
526100000 records have been dealed.
526200000 records have been dealed.
526300000 records have been dealed.
526400000 records have been dealed.
526500000 records have been dealed.
