,Protein.Name,Sample,Replicate1,Replicate2,CoV
2873,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y3,O26,0.005437481,0.005765641,4.142494973
2874,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y6,O26,0.057950514,0.058731492,0.946563482
2875,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y7,O26,0.027119254,0.027171305,0.135587174
2876,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y5,O26,0.027351877,0.031130443,9.137290947
2877,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y6,O26,0.046871825,0.055907366,12.432657
2878,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y7,O26,0.023947609,0.028398508,12.02481083
2879,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O26,0.010446118,0.009269091,8.443065544
2880,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O26,0.029183136,0.02685366,5.878953835
2881,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O26,0.015833059,0.014970443,3.960340544
2885,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O26,0.011002622,0.010278881,4.809455007
2886,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y6,O26,0.018052853,0.01820662,0.59972955
2887,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y7,O26,0.016606221,0.016215781,1.682303895
2888,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y3,O26,0.000592005,0.000509441,10.60097211
2889,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O26,0.003131851,0.002873357,6.08748458
2890,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y7,O26,0.018067481,0.018488415,1.62844007
2892,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y7,O26,0.011950206,0.012650723,4.027004867
2893,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y8,O26,0.001483625,0.00170289,9.731277138
2894,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y4,O26,0.003101979,0.003077086,0.56973473
2895,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y6,O26,0.005787661,0.005904988,1.41906587
2896,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y7,O26,0.005587249,0.006044196,5.555800276
2897, ELGLNNDITNMNGGAIALGHPLAASGTR y10,O30,0.00070721,0.000636643,7.426170579
2898, ELGLNNDITNMNGGAIALGHPLAASGTR y12,O30,0.000426525,0.000488928,9.6401555
2899, ELGLNNDITNMNGGAIALGHPLAASGTR y8,O30,0.001260426,0.001201189,3.403188403
2900, ITGHLAHELQR y5,O30,0.000445697,0.00052648,11.75136257
2902, ITGHLAHELQR y7,O30,0.000892128,0.000991608,7.468509208
2903, QYNLTPLAR y4,O30,0.008832175,0.009501119,5.160172536
2904, QYNLTPLAR y5,O30,0.007960993,0.009478531,12.30609028
2905, QYNLTPLAR y6,O30,0.003462411,0.004352051,16.10015839
2915,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y6,O30,0.001326383,0.001627669,14.42367222
2916,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y7,O30,0.002874799,0.003567063,15.19760859
2918,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y5,O30,0.000858203,0.000858601,0.032792474
2919,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y7,O30,0.002889905,0.003497249,13.44752261
2920,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y9,O30,0.00187487,0.002241212,12.58687309
2925,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y5,O30,0.004387116,0.005705221,18.47027871
2926,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y6,O30,0.008479882,0.010950839,17.98420874
2927,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y4,O30,0.003424208,0.003643963,4.396894764
2928,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O30,0.025202577,0.025193193,0.026331721
2929,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O30,0.05313435,0.053004079,0.173575669
2930,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y7,O30,0.013001513,0.014081702,5.640458233
2931,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y8,O30,0.124639976,0.125510886,0.49236365
2932,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y9,O30,0.104315839,0.108927436,3.058376649
2933,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y4,O30,0.042467518,0.052829161,15.37679637
2934,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y5,O30,0.07767643,0.097529091,16.02455319
2935,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y6,O30,0.026305414,0.031408858,12.50532956
2936,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y6,O30,0.008104208,0.010600816,18.8758734
2938,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y8,O30,0.014490898,0.018672704,17.83270154
2939,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y5,O30,0.000492222,0.000640793,18.54434438
2940,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y8,O30,0.001662151,0.001513613,6.614621852
2941,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y9,O30,0.001789456,0.001695897,3.796233497
2945,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y10,O30,0.01001747,0.011676993,10.81805647
2946,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y7,O30,0.009140615,0.01060352,10.47835404
2947,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y9,O30,0.006314563,0.007491469,12.05557369
2948,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O30,0.001790402,0.002204009,14.64369113
2949,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O30,0.00567747,0.007224312,16.95552339
2951,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y3,O30,0.000500827,0.000555408,7.307887074
2952,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O30,0.010787683,0.012600956,10.9641034
2953,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y5,O30,0.009847707,0.012023893,14.07117765
2954,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y4,O30,0.005156288,0.006328228,14.43137308
2955,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y6,O30,0.004297778,0.005444639,16.64788471
2957,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y4,O30,0.003953948,0.005154476,18.63991412
2959,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O30,0.011799858,0.015680909,19.97264057
2960,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y5,O30,0.005880095,0.007355944,15.76881444
2966,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y5,O30,0.001205366,0.001309627,5.862709767
2967,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O30,0.003548061,0.00329035,5.329593941
2968,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O30,0.002270142,0.001815804,15.72537811
2969,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O30,0.002252979,0.002776224,14.71366982
2970,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y8,O30,0.002340071,0.002747832,11.33397146
2971,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y9,O30,0.001628392,0.002090303,17.5663814
2972,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y7,O30,0.001434019,0.001794196,15.77859869
2973,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O30,0.003967967,0.00448324,8.622511958
2974,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y9,O30,0.026215816,0.034235758,18.76197775
2976,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y5,O30,0.00209766,0.002551329,13.8005294
2977,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O30,0.003082813,0.003634592,11.61658522
2978,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O30,0.001936785,0.002554522,19.4511849
2979,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y7,O30,0.000712104,0.00080014,8.232896979
2983,CHOYP_PDIA1.1.1|m.5297 GSQQVVDYNGER y8,O30,0.023632695,0.017991795,19.16524991
2990,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O30,0.011918676,0.014198601,12.34547224
2991,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O30,0.037386454,0.043383869,10.50091924
2992,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O30,0.019533593,0.023404755,12.75002366
2996,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O30,0.011930851,0.015567762,18.70410355
3000,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O30,0.003105674,0.003847902,15.09538984
3002,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y4,O30,0.000482577,0.000571911,11.98099533
3003,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y7,O30,0.012105721,0.014845245,14.37526069
3004,CHOYP_PSA.1.1|m.27259 SENDLPEDSTWK y8,O30,0.001619764,0.001938438,12.66577933
3008, ELGLNNDITNMNGGAIALGHPLAASGTR y10,O31,0.000751711,0.00059275,16.72083376
3009, ELGLNNDITNMNGGAIALGHPLAASGTR y12,O31,0.000296925,0.00037775,16.94202386
3010, ELGLNNDITNMNGGAIALGHPLAASGTR y8,O31,0.00089131,0.001095,14.50231386
3011, ITGHLAHELQR y5,O31,0.000287299,0.00038065,19.76460783
3012, ITGHLAHELQR y6,O31,0.000719706,0.0008972,15.52437845
3013, ITGHLAHELQR y7,O31,0.000546711,0.000653675,12.60174521
3014, QYNLTPLAR y4,O31,0.004100348,0.0041532,0.905605609
3015, QYNLTPLAR y5,O31,0.003992701,0.004388875,6.684606009
3016, QYNLTPLAR y6,O31,0.001448636,0.0018599,17.57921172
3017,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y4,O31,0.009931738,0.012198525,14.48568853
3018,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y5,O31,0.007046738,0.009060925,17.68407139
3019,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y6,O31,0.025824144,0.033029525,17.31403852
3021,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y5,O31,0.011221631,0.01317855,11.34213458
3022,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y6,O31,0.021414973,0.0274182,17.38540444
3023,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y11,O31,0.000203182,0.0001693,12.86401764
3024,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y8,O31,0.001617059,0.00169735,3.425916257
3026,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y6,O31,0.000991283,0.0012994,19.022386
3027,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y7,O31,0.002521684,0.0025237,0.056494382
3028,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y8,O31,0.001618904,0.002141725,19.66109825
3029,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y5,O31,0.000564572,0.000547125,2.219494341
3030,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y7,O31,0.002269973,0.0028643,16.37047524
3031,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y9,O31,0.001391872,0.0016848,13.46465533
3032,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y5,O31,0.000646283,0.000653025,0.73377731
3033,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y7,O31,0.001980829,0.0019444,1.312489374
3034,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y8,O31,0.000871684,0.000967425,7.362124197
3035,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y4,O31,0.001411818,0.001853525,19.13023343
3036,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y5,O31,0.002643342,0.003364525,16.97618123
3037,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y6,O31,0.005552701,0.006896575,15.26615336
3038,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y4,O31,0.000910561,0.001059225,10.67333653
3039,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O31,0.005730107,0.00616575,5.179049391
3040,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O31,0.013007193,0.014148075,5.941578314
3041,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y7,O31,0.004212086,0.00482245,9.554289327
3042,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y8,O31,0.040178289,0.045188475,8.300037396
3043,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y9,O31,0.036765374,0.039902425,5.786600946
3044,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y4,O31,0.020676043,0.01734575,12.38696251
3045,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y5,O31,0.039299866,0.035242175,7.698262594
3046,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y6,O31,0.017514385,0.01727645,0.967182712
3047,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y6,O31,0.003909091,0.004581825,11.20479446
3048,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y7,O31,0.00414607,0.0050584,14.01743074
3049,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y8,O31,0.007089465,0.008172675,10.03718947
3050,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y5,O31,0.000136818,0.00015025,6.617054987
3051,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y8,O31,0.000465053,0.000357375,18.51593974
3052,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y9,O31,0.000605321,0.00057735,3.344697569
3053,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y4,O31,0.00035008,0.000397475,8.966073413
3055,CHOYP_CATA.1.3|m.11120 LVENIGNHLINTQK y9,O31,0.000589599,0.000642425,6.063790005
3056,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y10,O31,0.003849706,0.004098625,4.428914665
3057,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y7,O31,0.004020775,0.004216,3.351909723
3058,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y9,O31,0.002676417,0.002787725,2.880838769
3059,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O31,0.001173717,0.00108105,5.812146235
3060,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O31,0.003767406,0.0033464,8.369541565
3061,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O31,0.00142262,0.00133895,4.284797734
3063,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O31,0.006536497,0.007190575,6.738549161
3064,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y5,O31,0.00535484,0.0061262,9.501477385
3068,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y4,O31,0.003154599,0.003609075,9.502619847
3069,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y5,O31,0.003950882,0.0040792,2.259859224
3070,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O31,0.009669626,0.0107862,7.71943694
3071,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y5,O31,0.004986123,0.0051935,2.881004273
3072,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y7,O31,0.019399225,0.0200178,2.219339817
3073,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y8,O31,0.018273289,0.0194508,4.414294435
3074,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y7,O31,0.003406444,0.003668725,5.242582431
3075,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y8,O31,0.008256417,0.0092695,8.174839299
3076,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y9,O31,0.001684091,0.00200555,12.32130219
3078,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y7,O31,0.001588824,0.001487175,4.673367933
3079,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O31,0.000967834,0.00088535,6.294587854
3080,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O31,0.001431123,0.00169575,11.96847779
3081,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y8,O31,0.001349545,0.001380925,1.625264932
3082,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y9,O31,0.000754599,0.000855,8.821362359
3083,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y7,O31,0.00054369,0.000551625,1.02454665
3084,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O31,0.001893797,0.002272225,12.84626754
3085,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y9,O31,0.010529866,0.01390445,19.53147353
3087,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y5,O31,0.000762834,0.000973475,17.15656619
3088,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O31,0.001350294,0.00125915,4.939643905
3089,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O31,0.000977674,0.001259725,17.82787393
3090,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y7,O31,0.000378048,0.00037785,0.03706793
3091,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y8,O31,0.000607246,0.000658075,5.681015086
3095,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y3,O31,0.004026578,0.003920675,1.884535665
3096,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y6,O31,0.045613476,0.03938535,10.36237862
3097,CHOYP_PDIA1.1.1|m.5297 LITLGEDMTK y7,O31,0.021446497,0.018142625,11.80218398
3098,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y5,O31,0.02917131,0.036343725,15.48244051
3099,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y6,O31,0.052046283,0.065328375,16.00321083
3100,CHOYP_PDIA1.1.1|m.5297 TSPEIVNWLR y7,O31,0.026917594,0.033275,14.93660572
3101,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y7,O31,0.007169251,0.0085532,12.44843394
3102,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y8,O31,0.023955455,0.0252237,3.647012517
3103,CHOYP_PDIA3.1.1|m.60223 AGEFSEEYGGPR y9,O31,0.012545428,0.014549475,10.46008816
3107,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y5,O31,0.008115561,0.00809465,0.182436381
3108,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y6,O31,0.013718021,0.0145899,4.355750949
3109,CHOYP_PDIA3.1.1|m.60223 VADAMSTDLK y7,O31,0.012111952,0.012969825,4.837040929
3110,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y3,O31,0.00083139,0.000836975,0.473388712
3111,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y6,O31,0.00289992,0.0037275,17.65959001
3112,CHOYP_PSA.1.1|m.27259 AGMISTVDVLK y7,O31,0.019032246,0.022318725,11.23984051
3116,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y4,O31,0.002865187,0.0033958,11.9853283
3117,CHOYP_PSA.1.1|m.27259 YFQIAYPLPK y6,O31,0.005205615,0.0066551,17.28294953
3119, ELGLNNDITNMNGGAIALGHPLAASGTR y10,O32,0.000504809,0.000603598,12.60453147
3121, ELGLNNDITNMNGGAIALGHPLAASGTR y8,O32,0.000875215,0.000959182,6.4733609
3123, ITGHLAHELQR y6,O32,0.001007895,0.001204369,12.5598394
3125, QYNLTPLAR y4,O32,0.007203421,0.008140023,8.632714115
3126, QYNLTPLAR y5,O32,0.006951244,0.007716636,7.379574056
3127, QYNLTPLAR y6,O32,0.002826986,0.003656636,18.09640117
3128,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y4,O32,0.007138349,0.008536519,12.61452501
3130,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VNSGELFGK y6,O32,0.018698565,0.02291535,14.33038868
3132,CHOYP_BRAFLDRAFT_119799.1.1|m.23765 VPAVDLFEK y5,O32,0.011447512,0.014226542,15.30783587
3134,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y11,O32,0.000249545,0.00027271,6.272791023
3135,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y8,O32,0.001957727,0.002038715,2.865895958
3136,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 DAIQDYIGSLNWGYR y9,O32,0.000984474,0.000839089,11.27492475
3137,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y6,O32,0.001283134,0.001339136,3.020213662
3138,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y7,O32,0.002737297,0.003054509,7.74553733
3139,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 IGDYMEVEGVK y8,O32,0.00196323,0.002371098,13.30801783
3140,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y5,O32,0.000563373,0.00057007,0.835580345
3142,CHOYP_BRAFLDRAFT_122807.1.1|m.3729 VIGLHVLGPNAGEITQGYAVAMR y9,O32,0.001328708,0.00164229,14.92667963
3144,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y7,O32,0.001921459,0.002106799,6.506781381
3145,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 GMPEMVSGEDK y8,O32,0.000903947,0.000941402,2.870386908
3146,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y4,O32,0.001831124,0.001828855,0.087684116
3147,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y5,O32,0.003868182,0.004921425,16.9462766
3148,CHOYP_BRAFLDRAFT_275870.1.1|m.12895 TGFLQLDEK y6,O32,0.007219641,0.008548832,11.92099845
3149,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y4,O32,0.00316311,0.003146799,0.365571233
3150,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y5,O32,0.020479785,0.020943645,1.583638419
3151,CHOYP_CAH2.1.1|m.42306 IQEAGSSVK y6,O32,0.044939115,0.046798107,2.86580795
3152,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y7,O32,0.012321053,0.012953061,3.536402784
3153,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y8,O32,0.105246699,0.115179089,6.372449034
3154,CHOYP_CAH2.1.1|m.42306 NAEVSNTGSSIK y9,O32,0.093078971,0.09714465,3.022620053
3155,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y4,O32,0.037382656,0.043990794,11.48448253
3156,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y5,O32,0.070488876,0.08399722,12.3659565
3157,CHOYP_CAH2.1.1|m.42306 QSPIDISTK y6,O32,0.024609498,0.028884299,11.30127711
3158,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y6,O32,0.00640244,0.007759953,13.55571298
3160,CHOYP_CATA.1.3|m.11120 IQIMTPEQAEK y8,O32,0.011485335,0.014860561,18.11777511
3162,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y8,O32,0.00187701,0.001515958,15.04889462
3163,CHOYP_CATA.1.3|m.11120 LQAHLDSVSNVSK y9,O32,0.001850933,0.001669089,7.305823372
3168,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y7,O32,0.007781196,0.00982528,16.41879676
3169,CHOYP_CATA.3.3|m.21642 TDQGIQNLSAAEANR y9,O32,0.005304258,0.006376916,12.98642389
3170,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y4,O32,0.001937679,0.002171916,8.060656977
3171,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y5,O32,0.005952488,0.006824813,9.655042945
3172,CHOYP_G6PD.2.2|m.46923 SDELYEAWR y6,O32,0.002134354,0.002444977,9.592813399
3174,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y4,O32,0.008944115,0.009305981,2.804130313
3175,CHOYP_G6PD.2.2|m.46923 TYFIGYAR y5,O32,0.00816988,0.008571636,3.393764094
3176,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y4,O32,0.004061388,0.005206495,17.47353689
3177,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y6,O32,0.003480813,0.004275234,14.48521241
3178,CHOYP_HS12A.25.33|m.60352 APTTLLLEPDGK y7,O32,0.005942536,0.006307477,4.213090866
3181,CHOYP_HS12A.25.33|m.60352 GIAEAISSSK y6,O32,0.010526986,0.013778832,18.92059345
3182,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y5,O32,0.005557488,0.006786332,14.07868476
3183,CHOYP_LOC100633041.1.1|m.35428 AVVEAANNFGR y7,O32,0.020284761,0.026308832,18.28432293
3185,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y7,O32,0.003199545,0.003987453,15.50396713
3186,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y8,O32,0.007624809,0.00854229,8.025646893
3187,CHOYP_LOC100633041.1.1|m.35428 SLTNVILGGYGTK y9,O32,0.001897656,0.001777196,4.635699692
3188,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y5,O32,0.001212081,0.000979883,14.9809811
3190,CHOYP_LOC100883864.1.1|m.41791 DYYLSLAHTVR y8,O32,0.001977368,0.001580584,15.77136698
3191,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y6,O32,0.002160335,0.002388949,7.106801558
3192,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y8,O32,0.002018541,0.002165047,4.952468683
3193,CHOYP_LOC100883864.1.1|m.41791 IEDGWQVEEPDEWLR y9,O32,0.00139756,0.001451379,2.671561175
3194,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y7,O32,0.001235957,0.001308762,4.04608416
3195,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y8,O32,0.003532129,0.004151565,11.40096227
3196,CHOYP_LOC100883864.1.1|m.41791 VLYPNDNFFSGK y9,O32,0.024790191,0.029768505,12.90426398
3197,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y4,O32,0.000331029,0.000375491,8.899782581
3198,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y5,O32,0.001872512,0.0021425,9.509828341
3199,CHOYP_MRP1.5.10|m.34368 DSTVLTIAHR y6,O32,0.002623158,0.002505818,3.235422148
3200,CHOYP_MRP1.5.10|m.34368 LYAWEPSFQDK y6,O32,0.001923947,0.001996986,2.63437778
