Date,Time,CI-Tide,FB-Tide,PG-Tide,SK-Tide,WB-Tide,,
7/12/16,23:40,12.649333,7.734668,9.636266,11.089004,6.849827,,
7/12/16,23:50,12.861274,7.729672,9.653533,11.133935,6.590162,,
7/13/16,0:00,13.046375,7.709727,9.651363,11.155093,6.326405,,
7/13/16,0:10,13.202934,7.674832,9.629904,11.15274,6.058483,,
7/13/16,0:20,13.328863,7.625073,9.589531,11.128291,5.786279,,
7/13/16,0:30,13.423246,7.560619,9.530529,11.082201,5.509782,,
7/13/16,0:40,13.485346,7.48172,9.453614,11.015072,5.229258,,
7/13/16,0:50,13.514526,7.388701,9.359116,10.927257,4.945408,,
7/13/16,1:00,13.511666,7.281963,9.247983,10.819513,4.659504,,
7/13/16,1:10,13.480372,7.161972,9.120493,10.69255,4.373487,,
7/13/16,1:20,13.421308,7.029266,8.977729,10.547366,4.090013,,
7/13/16,1:30,13.335113,6.884443,8.819857,10.384203,3.812434,,
7/13/16,1:40,13.222541,6.72816,8.648037,10.204022,3.544714,,
7/13/16,1:50,13.084701,6.561134,8.462311,10.007539,3.291289,,
7/13/16,2:00,12.922044,6.384134,8.263921,9.795827,3.056863,,
7/13/16,2:10,12.73573,6.197982,8.052824,9.568858,2.846169,,
7/13/16,2:20,12.526712,6.003548,7.830387,9.327685,2.663701,,
7/13/16,2:30,12.295932,5.801749,7.596567,9.073041,2.513454,,
7/13/16,2:40,12.044752,5.593542,7.352929,8.805712,2.39867,,
7/13/16,2:50,11.773224,5.379928,7.099532,8.527048,2.32163,,
7/13/16,3:00,11.482653,5.161943,6.838216,8.237063,2.283506,,
7/13/16,3:10,11.17395,4.940654,6.569227,7.937315,2.284274,,
7/13/16,3:20,10.848067,4.717158,6.294734,7.62904,2.322714,,
7/13/16,3:30,10.506618,4.492575,6.015224,7.314172,2.396475,,
7/13/16,3:40,10.149574,4.268044,5.733188,6.99319,2.502222,,
7/13/16,3:50,9.778764,4.044715,5.449362,6.668339,2.635841,,
7/13/16,4:00,9.395619,3.823744,5.166492,6.341484,2.792679,,
7/13/16,4:10,9.00243,3.606286,4.885507,6.015173,2.967818,,
7/13/16,4:20,8.599689,3.393486,4.609283,5.690389,3.156343,,
7/13/16,4:30,8.190089,3.186473,4.338842,5.369856,3.353597,,
7/13/16,4:40,7.775871,2.986349,4.077019,5.055775,3.555393,,
7/13/16,4:50,7.359469,2.79418,3.8248,4.750331,3.758182,,
7/13/16,5:00,6.944181,2.610988,3.584799,4.456149,3.959157,,
7/13/16,5:10,6.531323,2.437744,3.357837,4.174258,4.15629,,
7/13/16,5:20,6.124409,2.275352,3.146139,3.907065,4.348313,,
7/13/16,5:30,5.726278,2.124648,2.950262,3.656289,4.534639,,
7/13/16,5:40,5.339745,1.986386,2.771925,3.423824,4.715249,,
7/13/16,5:50,4.968159,1.861233,2.611369,3.210164,4.890537,,
7/13/16,6:00,4.612852,1.749761,2.469751,3.016765,5.061154,,
7/13/16,6:10,4.276869,1.652439,2.347,2.844425,5.227848,,
7/13/16,6:20,3.962377,1.569632,2.243732,2.693935,5.391326,,
7/13/16,6:30,3.671269,1.501593,2.15962,2.565104,5.552132,,
7/13/16,6:40,3.405563,1.448463,2.094811,2.458318,5.710571,,
7/13/16,6:50,3.165632,1.41027,2.04882,2.373498,5.86666,,
7/13/16,7:00,2.952901,1.386927,2.021432,2.310494,6.020121,,
7/13/16,7:10,2.76801,1.378234,2.012113,2.268727,6.170394,,
7/13/16,7:20,2.611543,1.383886,2.020657,2.247857,6.316685,,
7/13/16,7:30,2.483046,1.403471,2.046819,2.247545,6.458022,,
7/13/16,7:40,2.382646,1.436481,2.090038,2.268446,6.593312,,
7/13/16,7:50,2.309988,1.482316,2.149753,2.310202,6.721406,,
7/13/16,8:00,2.264559,1.540295,2.225402,2.371993,6.841145,,
7/13/16,8:10,2.24574,1.609665,2.316423,2.453338,6.951402,,
7/13/16,8:20,2.253354,1.689611,2.422242,2.55329,7.051099,,
7/13/16,8:30,2.288005,1.779265,2.54226,2.671485,7.139226,,
7/13/16,8:40,2.348884,1.877722,2.675832,2.806828,7.214835,,
7/13/16,8:50,2.435128,1.984045,2.821996,2.959,7.277045,,
7/13/16,9:00,2.545875,2.097284,2.980436,3.126678,7.325037,,
7/13/16,9:10,2.680263,2.21648,3.150015,3.309481,7.358063,,
7/13/16,9:20,2.837414,2.340679,3.329704,3.505766,7.375455,,
7/13/16,9:30,3.016419,2.468944,3.518339,3.714976,7.376653,,
7/13/16,9:40,3.216299,2.600361,3.714618,3.935074,7.361244,,
7/13/16,9:50,3.435981,2.734046,3.917103,4.165252,7.328997,,
7/13/16,10:00,3.674263,2.869158,4.124237,4.403067,7.279911,,
7/13/16,10:10,3.929344,3.004897,4.334355,4.64704,7.214252,,
7/13/16,10:20,4.200514,3.140516,4.54572,4.895598,7.132581,,
7/13/16,10:30,4.485609,3.275319,4.756548,5.145842,7.035758,,
7/13/16,10:40,4.782658,3.408663,4.965051,5.396431,6.924934,,
7/13/16,10:50,5.089482,3.539964,5.169144,5.644375,6.801506,,
7/13/16,11:00,5.403707,3.668689,5.367826,5.888334,6.667053,,
7/13/16,11:10,5.722798,3.794361,5.559193,6.125451,6.523254,,
7/13/16,11:20,6.044095,3.916551,5.741836,6.354565,6.371784,,
7/13/16,11:30,6.364866,4.034879,5.914525,6.573172,6.214217,,
7/13/16,11:40,6.682363,4.149009,6.076235,6.780445,6.051925,,
7/13/16,11:50,6.993886,4.258641,6.22616,6.974417,5.886004,,
7/13/16,12:00,7.296846,4.363511,6.363721,7.154691,5.717224,,
7/13/16,12:10,7.588358,4.463387,6.488557,7.319931,5.546021,,
7/13/16,12:20,7.867195,4.558058,6.600516,7.470199,5.372522,,
7/13/16,12:30,8.130958,4.647338,6.699633,7.604787,5.196628,,
7/13/16,12:40,8.378048,4.731058,6.786105,7.724149,5.018116,,
7/13/16,12:50,8.607204,4.809062,6.860142,7.828115,4.836794,,
7/13/16,13:00,8.817513,4.881209,6.922405,7.917402,4.65265,,
7/13/16,13:10,9.008401,4.947369,6.973238,7.992219,4.466026,,
7/13/16,13:20,9.179618,5.007423,7.013138,8.053382,4.27776,,
7/13/16,13:30,9.331205,5.061266,7.042599,8.101298,4.089308,,
7/13/16,13:40,9.463452,5.108805,7.062083,8.136723,3.902811,,
7/13/16,13:50,9.576849,5.149963,7.072004,8.160106,3.721119,,
7/13/16,14:00,9.672033,5.184685,7.072886,8.172029,3.547733,,
7/13/16,14:10,9.749729,5.212939,7.06641,8.173029,3.386698,,
7/13/16,14:20,9.810618,5.234722,7.053058,8.164704,3.242427,,
7/13/16,14:30,9.855656,5.250063,7.033035,8.147578,3.119483,,
7/13/16,14:40,9.885441,5.259034,7.006415,8.12185,3.022323,,
7/13/16,14:50,9.900608,5.261747,6.973438,8.087703,2.955032,,
7/13/16,15:00,9.901281,5.258369,6.93416,8.045321,2.921064,,
7/13/16,15:10,9.88437,5.249117,6.888931,7.994916,2.923014,,
7/13/16,15:20,9.849623,5.23427,6.837878,7.936644,2.962433,,
7/13/16,15:30,9.79744,5.214168,6.781537,7.871049,3.039713,,
7/13/16,15:40,9.728192,5.189217,6.720177,7.798479,3.154041,,
7/13/16,15:50,9.642098,5.159886,6.654575,7.719494,3.303437,,
7/13/16,16:00,9.539888,5.126714,6.585307,7.634785,3.484859,,
7/13/16,16:10,9.42198,5.090302,6.513038,7.545183,3.694379,,
7/13/16,16:20,9.289089,5.051313,6.438901,7.451653,3.927413,,
7/13/16,16:30,9.141877,5.010468,6.363627,7.35529,4.178979,,
7/13/16,16:40,8.982021,4.968539,6.288519,7.257304,4.443973,,
7/13/16,16:50,8.810727,4.926343,6.214419,7.158996,4.717436,,
7/13/16,17:00,8.629412,4.884732,6.142693,7.061734,4.994786,,
7/13/16,17:10,8.44071,4.844584,6.074208,6.966761,5.272018,,
7/13/16,17:20,8.2466,4.806791,6.010267,6.875807,5.545836,,
7/13/16,17:30,8.049591,4.772249,5.951756,6.790078,5.813726,,
7/13/16,17:40,7.852041,4.741844,5.899514,6.710876,6.073967,,
7/13/16,17:50,7.657447,4.716439,5.854529,6.639406,6.325579,,
7/13/16,18:00,7.46835,4.696861,5.817341,6.576749,6.568225,,
7/13/16,18:10,7.287619,4.683888,5.788629,6.523836,6.802071,,
7/13/16,18:20,7.117762,4.678239,5.768714,6.481442,7.027632,,
7/13/16,18:30,6.961993,4.680555,5.757944,6.450166,7.245608,,
7/13/16,18:40,6.82243,4.691395,5.756537,6.430442,7.456724,,
7/13/16,18:50,6.701219,4.711222,5.765835,6.42253,7.661607,,
7/13/16,19:00,6.600042,4.740393,5.786181,6.427258,7.860676,,
7/13/16,19:10,6.52074,4.779157,5.817379,6.445837,8.054078,,
7/13/16,19:20,6.464262,4.827642,5.859086,6.478115,8.241656,,
7/13/16,19:30,6.431398,4.885857,5.911122,6.52388,8.422954,,
7/13/16,19:40,6.422571,4.953687,5.973079,6.582606,8.597247,,
7/13/16,19:50,6.435825,5.030893,6.044477,6.653931,8.763587,,
7/13/16,20:00,6.469736,5.117112,6.125201,6.737405,8.920866,,
7/13/16,20:10,6.523983,5.211866,6.214649,6.832579,9.067876,,
7/13/16,20:20,6.598092,5.314561,6.312798,6.939021,9.203365,,
7/13/16,20:30,6.691478,5.424496,6.419195,7.056515,9.326084,,
7/13/16,20:40,6.803498,5.540873,6.533334,7.184283,9.434818,,
7/13/16,20:50,6.933484,5.662805,6.655264,7.322114,9.528403,,
7/13/16,21:00,7.080777,5.789326,6.78443,7.4696,9.605741,,
7/13/16,21:10,7.24474,5.919406,6.920172,7.626293,9.665794,,
7/13/16,21:20,7.424768,6.051958,7.062415,7.791671,9.707591,,
7/13/16,21:30,7.620277,6.185858,7.21031,7.96511,9.730229,,
7/13/16,21:40,7.830683,6.31995,7.362835,8.146152,9.732887,,
7/13/16,21:50,8.055375,6.453064,7.519585,8.333284,9.714846,,
7/13/16,22:00,8.29367,6.584029,7.679244,8.525691,9.675527,,
7/13/16,22:10,8.544773,6.711682,7.840324,8.722069,9.614527,,
7/13/16,22:20,8.807727,6.834881,8.001982,8.920911,9.53167,,
7/13/16,22:30,9.081371,6.952517,8.162183,9.120518,9.427048,,
7/13/16,22:40,9.364299,7.063521,8.319838,9.31901,9.301058,,
7/13/16,22:50,9.65483,7.166877,8.472977,9.51467,9.154422,,
7/13/16,23:00,9.950992,7.261624,8.619614,9.704718,8.988185,,
7/13/16,23:10,10.250515,7.346866,8.75848,9.887264,8.803691,,
7/13/16,23:20,10.550847,7.421779,8.887604,10.06008,8.60253,,
7/13/16,23:30,10.849176,7.48561,9.005156,10.220975,8.386461,,
7/13/16,23:40,11.142474,7.537686,9.109997,10.36785,8.157321,,
7/13/16,23:50,11.427555,7.577409,9.200541,10.498748,7.916921,,
7/14/16,0:00,11.701141,7.604267,9.275479,10.61207,7.666944,,
7/14/16,0:10,11.959935,7.617824,9.334059,10.705908,7.408851,,
7/14/16,0:20,12.2007,7.617728,9.375307,10.779177,7.14382,,
7/14/16,0:30,12.420341,7.603706,9.398795,10.830872,6.872706,,
7/14/16,0:40,12.615977,7.575565,9.404084,10.860268,6.596053,,
7/14/16,0:50,12.785006,7.533188,9.390647,10.866947,6.314138,,
7/14/16,1:00,12.925166,7.476537,9.358328,10.851682,6.027063,,
7/14/16,1:10,13.034573,7.405646,9.307429,10.814989,5.734882,,
7/14/16,1:20,13.111747,7.320625,9.23811,10.75709,5.437752,,
7/14/16,1:30,13.155626,7.221654,9.151042,10.678354,5.136091,,
7/14/16,1:40,13.165699,7.108987,9.046441,10.579453,4.830741,,
7/14/16,1:50,13.146443,6.982945,8.92522,10.460619,4.523096,,
7/14/16,2:00,13.100169,6.843919,8.787557,10.322633,4.215202,,
7/14/16,2:10,13.027307,6.692371,8.634508,10.16615,3.909803,,
7/14/16,2:20,12.928079,6.528829,8.46615,9.99184,3.610322,,
7/14/16,2:30,12.803209,6.35389,8.283629,9.800366,3.320782,,
7/14/16,2:40,12.653423,6.168218,8.086907,9.592384,3.045667,,
7/14/16,2:50,12.479519,5.972544,7.877222,9.368936,2.789721,,
7/14/16,3:00,12.282335,5.767667,7.654462,9.129906,2.557713,,
7/14/16,3:10,12.062717,5.554447,7.419602,8.876327,2.354173,,
7/14/16,3:20,11.821934,5.333811,7.173751,8.608898,2.183129,,
7/14/16,3:30,11.560001,5.106744,6.916852,8.328379,2.047863,,
7/14/16,3:40,11.278129,4.874292,6.650638,8.035614,1.950698,,
7/14/16,3:50,10.977143,4.637552,6.37521,7.732086,1.892851,,
7/14/16,4:00,10.657887,4.397671,6.092632,7.417849,1.874351,,
7/14/16,4:10,10.321256,4.155842,5.803243,7.094657,1.894032,,
7/14/16,4:20,9.968832,3.913292,5.509462,6.76392,1.949604,,
7/14/16,4:30,9.600509,3.671279,5.211902,6.427226,2.0378,,
7/14/16,4:40,9.2181,3.431082,4.913305,6.086331,2.154574,,
7/14/16,4:50,8.823013,3.193992,4.614534,5.743157,2.295349,,
7/14/16,5:00,8.416854,2.9613,4.318556,5.400352,2.455291,,
7/14/16,5:10,8.001444,2.734288,4.026407,5.058925,2.629572,,
7/14/16,5:20,7.579547,2.514219,3.741124,4.721726,2.813634,,
7/14/16,5:30,7.151996,2.302321,3.463796,4.391064,3.003399,,
7/14/16,5:40,6.721968,2.099778,3.196907,4.069249,3.195436,,
7/14/16,5:50,6.292109,1.907719,2.942779,3.758546,3.387066,,
7/14/16,6:00,5.86521,1.727205,2.702328,3.461625,3.576403,,
7/14/16,6:10,5.44416,1.559217,2.477968,3.179517,3.76233,,
7/14/16,6:20,5.031894,1.404647,2.27036,2.914615,3.944422,,
7/14/16,6:30,4.632004,1.264289,2.081406,2.668593,4.122821,,
7/14/16,6:40,4.24599,1.138828,1.911453,2.442898,4.298089,,
7/14/16,6:50,3.877275,1.028837,1.761829,2.238732,4.471038,,
7/14/16,7:00,3.528413,0.934767,1.632565,2.057049,4.642572,,
7/14/16,7:10,3.201733,0.856946,1.524418,1.8988,4.813534,,
7/14/16,7:20,2.899298,0.795576,1.437155,1.763909,4.984585,,
7/14/16,7:30,2.62332,0.750733,1.371031,1.652902,5.156122,,
7/14/16,7:40,2.374316,0.722364,1.325638,1.565818,5.328219,,
7/14/16,7:50,2.153906,0.710297,1.300803,1.502521,5.500618,,
7/14/16,8:00,1.962907,0.714239,1.296151,1.462729,5.672744,,
7/14/16,8:10,1.801829,0.733789,1.31164,1.446056,5.84374,,
7/14/16,8:20,1.670906,0.768437,1.347006,1.452523,6.012531,,
7/14/16,8:30,1.570266,0.817581,1.401573,1.482834,6.177879,,
7/14/16,8:40,1.499343,0.880534,1.474943,1.536486,6.33845,,
7/14/16,8:50,1.457929,0.956533,1.566284,1.612618,6.492861,,
7/14/16,9:00,1.445493,1.044757,1.675096,1.710596,6.639729,,
7/14/16,9:10,1.462356,1.144331,1.800971,1.829912,6.777693,,
7/14/16,9:20,1.508515,1.254344,1.942825,1.969432,6.905433,,
7/14/16,9:30,1.583301,1.373859,2.100401,2.128551,7.021678,,
7/14/16,9:40,1.685617,1.501927,2.272381,2.306734,7.125211,,
7/14/16,9:50,1.814696,1.637594,2.458435,2.502478,7.21487,,
7/14/16,10:00,1.969647,1.779916,2.656945,2.715029,7.289566,,
7/14/16,10:10,2.149547,1.927966,2.867073,2.943617,7.348293,,
7/14/16,10:20,2.353418,2.080842,3.087921,3.186188,7.39017,,
7/14/16,10:30,2.580599,2.237677,3.317351,3.441633,7.414471,,
7/14/16,10:40,2.829181,2.397638,3.554572,3.708759,7.420679,,
7/14/16,10:50,3.098223,2.559939,3.797136,3.984887,7.408531,,
7/14/16,11:00,3.386264,2.723836,4.044072,4.268484,7.37806,,
7/14/16,11:10,3.691657,2.888633,4.292724,4.557935,7.329625,,
7/14/16,11:20,4.012554,3.053678,4.541616,4.850101,7.263926,,
7/14/16,11:30,4.347461,3.218367,4.789273,5.143195,7.181985,,
7/14/16,11:40,4.69302,3.382135,5.033033,5.435421,7.085113,,
7/14/16,11:50,5.047328,3.544458,5.271931,5.723588,6.974844,,
7/14/16,12:00,5.407793,3.704847,5.503532,6.006474,6.852847,,
7/14/16,12:10,5.771704,3.862842,5.727105,6.281135,6.720828,,
7/14/16,12:20,6.136884,4.01801,5.940605,6.546196,6.580422,,
7/14/16,12:30,6.499345,4.169938,6.143308,6.800434,6.433094,,
7/14/16,12:40,6.856953,4.318226,6.33464,7.041641,6.280056,,
7/14/16,12:50,7.207084,4.462489,6.513314,7.269128,6.122212,,
7/14/16,13:00,7.547286,4.602347,6.679484,7.48239,5.96014,,
7/14/16,13:10,7.875332,4.737425,6.832374,7.680162,5.79412,,
7/14/16,13:20,8.189767,4.86735,6.972445,7.862489,5.624196,,
7/14/16,13:30,8.487903,4.99175,7.099349,8.029546,5.450286,,
7/14/16,13:40,8.768942,5.110254,7.213562,8.180901,5.272318,,
7/14/16,13:50,9.03189,5.222494,7.315567,8.317104,5.090391,,
7/14/16,14:00,9.276083,5.328109,7.405401,8.438722,4.90493,,
7/14/16,14:10,9.501164,5.426742,7.483752,8.545804,4.716837,,
7/14/16,14:20,9.707375,5.518054,7.55074,8.63903,4.52761,,
7/14/16,14:30,9.894195,5.601723,7.606923,8.718975,4.339415,,
7/14/16,14:40,10.062318,5.677453,7.652396,8.785789,4.155105,,
7/14/16,14:50,10.212218,5.744983,7.687474,8.839956,3.978175,,
7/14/16,15:00,10.344445,5.80409,7.712335,8.881793,3.812653,,
7/14/16,15:10,10.459752,5.854601,7.726982,8.911344,3.662934,,
7/14/16,15:20,10.55832,5.896401,7.731508,8.92881,3.533561,,
7/14/16,15:30,10.64085,5.929438,7.727192,8.934186,3.428977,,
7/14/16,15:40,10.70776,5.953731,7.715122,8.928575,3.353264,,
7/14/16,15:50,10.759366,5.969377,7.695338,8.912901,3.309883,,
7/14/16,16:00,10.795886,5.976555,7.667932,8.887164,3.301447,,
7/14/16,16:10,10.817469,5.975534,7.632999,8.851494,3.329546,,
7/14/16,16:20,10.8241,5.966669,7.590905,8.806089,3.394621,,
7/14/16,16:30,10.812337,5.950408,7.541954,8.751258,3.495925,,
7/14/16,16:40,10.779382,5.927288,7.486518,8.687559,3.631558,,
7/14/16,16:50,10.72535,5.897933,7.425379,8.615357,3.798568,,
7/14/16,17:00,10.650483,5.863054,7.359164,8.535492,3.993131,,
7/14/16,17:10,10.555209,5.823435,7.288586,8.448859,4.210776,,
7/14/16,17:20,10.440197,5.779932,7.21482,8.3565,4.446641,,
7/14/16,17:30,10.306397,5.733462,7.138773,8.259759,4.695753,,
7/14/16,17:40,10.154801,5.684992,7.061402,8.159592,4.953288,,
7/14/16,17:50,9.98752,5.635525,6.984097,8.057537,5.214807,,
7/14/16,18:00,9.806237,5.58609,6.907864,7.955028,5.476454,,
7/14/16,18:10,9.613192,5.537726,6.833825,7.853694,5.735085,,
7/14/16,18:20,9.410906,5.491466,6.762939,7.754626,5.988344,,
7/14/16,18:30,9.20214,5.448328,6.696456,7.6594,6.23467,,
7/14/16,18:40,8.989832,5.409291,6.635169,7.569335,6.473241,,
7/14/16,18:50,8.777032,5.375288,6.579801,7.485648,6.703876,,
7/14/16,19:00,8.566827,5.347189,6.53123,7.409548,6.926892,,
7/14/16,19:10,8.362268,5.325788,6.489923,7.341714,7.142941,,
7/14/16,19:20,8.166294,5.31179,6.45627,7.283068,7.352845,,
7/14/16,19:30,7.981668,5.3058,6.430703,7.234238,7.557434,,
7/14/16,19:40,7.810915,5.308317,6.413367,7.195696,7.757411,,
7/14/16,19:50,7.656276,5.319724,6.404371,7.167806,7.953241,,
7/14/16,20:00,7.519676,5.340279,6.403888,7.150666,8.145087,,
7/14/16,20:10,7.402701,5.370119,6.413004,7.144416,8.332771,,
7/14/16,20:20,7.3066,5.409251,6.431857,7.149821,8.515777,,
7/14/16,20:30,7.232294,5.457556,6.460358,7.167825,8.69328,,
7/14/16,20:40,7.180395,5.514788,6.498251,7.198268,8.864199,,
7/14/16,20:50,7.151218,5.580583,6.545406,7.240871,9.027254,,
7/14/16,21:00,7.14491,5.654457,6.601749,7.295551,9.181035,,
7/14/16,21:10,7.159722,5.735822,6.666923,7.362025,9.324061,,
7/14/16,21:20,7.194761,5.823984,6.740836,7.440068,9.454831,,
7/14/16,21:30,7.249742,5.918164,6.823432,7.529449,9.571861,,
7/14/16,21:40,7.324333,6.017499,6.914211,7.629754,9.673713,,
7/14/16,21:50,7.418179,6.121058,7.013017,7.741024,9.759004,,
7/14/16,22:00,7.531123,6.227854,7.119668,7.862763,9.826422,,
7/14/16,22:10,7.662434,6.336854,7.233351,7.994534,9.874725,,
7/14/16,22:20,7.811913,6.446991,7.353649,8.13554,9.902755,,
7/14/16,22:30,7.979159,6.557177,7.480049,8.285528,9.909456,,
7/14/16,22:40,8.163704,6.666316,7.611251,8.44338,9.893897,,
7/14/16,22:50,8.364972,6.77331,7.746414,8.608001,9.855314,,
7/14/16,23:00,8.582233,6.877072,7.884558,8.778079,9.793149,,
7/14/16,23:10,8.814551,6.976538,8.023862,8.951799,9.707104,,
7/14/16,23:20,9.060738,7.070669,8.163275,9.127989,9.597186,,
7/14/16,23:30,9.319314,7.158465,8.300713,9.304437,9.463741,,
7/14/16,23:40,9.588476,7.238967,8.434696,9.479048,9.307478,,
7/14/16,23:50,9.866079,7.311265,8.56367,9.64933,9.129465,,
7/15/16,0:00,10.150103,7.374501,8.685434,9.813543,8.931108,,
7/15/16,0:10,10.436797,7.427875,8.798459,9.969084,8.71409,,
7/15/16,0:20,10.723504,7.470646,8.901229,10.11366,8.4803,,
7/15/16,0:30,11.006857,7.502135,8.991837,10.245066,8.231733,,
7/15/16,0:40,11.2833,7.521728,9.069039,10.361061,7.970382,,
7/15/16,0:50,11.549162,7.528877,9.131676,10.460142,7.69813,,
7/15/16,1:00,11.800741,7.5231,9.178486,10.540458,7.416658,,
7/15/16,1:10,12.034391,7.503984,9.208739,10.600612,7.127365,,
7/15/16,1:20,12.246607,7.471185,9.221812,10.639442,6.831334,,
7/15/16,1:30,12.434111,7.424429,9.216899,10.656242,6.529327,,
7/15/16,1:40,12.593922,7.363513,9.192926,10.650763,6.221828,,
7/15/16,1:50,12.723423,7.288308,9.149897,10.623636,5.909131,,
7/15/16,2:00,12.820535,7.198758,9.08779,10.574851,5.591457,,
7/15/16,2:10,12.883167,7.094885,9.007077,10.504542,5.269104,,
7/15/16,2:20,12.910187,6.976786,8.907859,10.413,4.942607,,
7/15/16,2:30,12.903622,6.844642,8.790926,10.300846,4.612894,,
7/15/16,2:40,12.869925,6.698711,8.656396,10.168203,4.281419,,
7/15/16,2:50,12.809325,6.539341,8.505264,10.015814,3.950267,,
7/15/16,3:00,12.721995,6.366962,8.337585,9.844288,3.622196,,
7/15/16,3:10,12.608299,6.182093,8.154165,9.654592,3.300633,,
7/15/16,3:20,12.469016,5.985342,7.955918,9.446711,2.989594,,
7/15/16,3:30,12.304311,5.777409,7.742748,9.221588,2.693553,,
7/15/16,3:40,12.115111,5.559079,7.515952,8.979861,2.417246,,
7/15/16,3:50,11.902179,5.331231,7.275375,8.722179,2.165443,,
7/15/16,4:00,11.666302,5.094828,7.022482,8.449694,1.942687,,
7/15/16,4:10,11.408727,4.850918,6.757147,8.162203,1.753034,,
7/15/16,4:20,11.129374,4.600628,6.48108,7.860953,1.59981,,
7/15/16,4:30,10.829459,4.345161,6.19429,7.546842,1.485404,,
7/15/16,4:40,10.509796,4.085788,5.898815,7.220892,1.411117,,
7/15/16,4:50,10.171234,3.823838,5.594892,6.884855,1.377078,,
7/15/16,5:00,9.815304,3.560693,5.284939,6.538923,1.382234,,
7/15/16,5:10,9.44181,3.297776,4.969484,6.185185,1.424425,,
7/15/16,5:20,9.052477,3.036535,4.651322,5.825353,1.500518,,
7/15/16,5:30,8.648601,2.778439,4.331276,5.461326,1.606611,,
7/15/16,5:40,8.231675,2.524958,4.012449,5.095804,1.738273,,
7/15/16,5:50,7.804135,2.27755,3.695904,4.729774,1.890812,,
7/15/16,6:00,7.366469,2.037651,3.384916,4.36622,2.059546,,
7/15/16,6:10,6.921568,1.806655,3.080687,4.007601,2.240053,,
7/15/16,6:20,6.471841,1.585904,2.786476,3.656426,2.428386,,
7/15/16,6:30,6.019921,1.376671,2.503486,3.315785,2.621235,,
7/15/16,6:40,5.568629,1.180149,2.23476,2.986991,2.816035,,
7/15/16,6:50,5.121699,0.997435,1.981357,2.673025,3.010999,,
7/15/16,7:00,4.680702,0.829525,1.74592,2.376142,3.205094,,
7/15/16,7:10,4.249544,0.677296,1.529248,2.098424,3.397966,,
7/15/16,7:20,3.83137,0.541504,1.333434,1.842159,3.589806,,
7/15/16,7:30,3.429262,0.422774,1.158952,1.608105,3.781204,,
7/15/16,7:40,3.046809,0.321597,1.007271,1.39809,3.972977,,
7/15/16,7:50,2.68549,0.238323,0.878524,1.213217,4.166002,,
7/15/16,8:00,2.34852,0.173166,0.773552,1.05457,4.361068,,
7/15/16,8:10,2.038173,0.1262,0.692194,0.922175,4.558749,,
7/15/16,8:20,1.756416,0.097364,0.634719,0.816645,4.759315,,
7/15/16,8:30,1.505286,0.086468,0.60076,0.738073,4.962684,,
7/15/16,8:40,1.285228,0.093197,0.590115,0.686349,5.168403,,
7/15/16,8:50,1.09765,0.11712,0.602744,0.661211,5.375667,,
7/15/16,9:00,0.94318,0.157703,0.638468,0.662459,5.58336,,
7/15/16,9:10,0.822141,0.214312,0.696663,0.691192,5.790118,,
7/15/16,9:20,0.734693,0.286235,0.776802,0.746931,5.994393,,
7/15/16,9:30,0.68034,0.372685,0.877904,0.828736,6.19452,,
7/15/16,9:40,0.658849,0.472818,0.999335,0.936039,6.388781,,
7/15/16,9:50,0.670248,0.585744,1.140318,1.067848,6.575446,,
7/15/16,10:00,0.714938,0.710542,1.300316,1.223246,6.752814,,
7/15/16,10:10,0.792064,0.846266,1.477937,1.401275,6.919233,,
7/15/16,10:20,0.900662,0.991965,1.672505,1.600926,7.073118,,
7/15/16,10:30,1.03971,1.146686,1.883018,1.821125,7.212955,,
7/15/16,10:40,1.207836,1.309488,2.108762,2.060709,7.337313,,
7/15/16,10:50,1.404481,1.479447,2.347781,2.318407,7.444861,,
7/15/16,11:00,1.628226,1.655667,2.599104,2.592821,7.534389,,
7/15/16,11:10,1.877839,1.837278,2.861268,2.882411,7.604842,,
7/15/16,11:20,2.152002,2.023446,3.133138,3.185479,7.65536,,
7/15/16,11:30,2.44929,2.213375,3.412094,3.500169,7.685327,,
7/15/16,11:40,2.768139,2.406301,3.696752,3.824469,7.694418,,
7/15/16,11:50,3.106833,2.601501,3.985193,4.156228,7.682642,,
7/15/16,12:00,3.463474,2.798282,4.275918,4.493176,7.65037,,
7/15/16,12:10,3.835983,2.995985,4.565959,4.83296,7.598344,,
7/15/16,12:20,4.222085,3.193976,4.853797,5.172621,7.527665,,
7/15/16,12:30,4.618666,3.391646,5.137485,5.510873,7.439748,,
7/15/16,12:40,5.024418,3.588404,5.415623,5.844804,7.336257,,
7/15/16,12:50,5.435943,3.783672,5.685561,6.172157,7.219014,,
7/15/16,13:00,5.850394,3.976882,5.946203,6.490818,7.089894,,
7/15/16,13:10,6.264879,4.167467,6.196177,6.798866,6.950713,,
7/15/16,13:20,6.676512,4.354865,6.43471,7.094601,6.803124,,
7/15/16,13:30,7.082475,4.538509,6.660082,7.37658,6.648527,,
7/15/16,13:40,7.480074,4.717828,6.871994,7.643631,6.48801,,
7/15/16,13:50,7.8668,4.892247,7.069967,7.89486,6.322324,,
7/15/16,14:00,8.240372,5.061184,7.254022,8.129644,6.151902,,
7/15/16,14:10,8.598789,5.224056,7.423463,8.347619,5.976926,,
7/15/16,14:20,8.939807,5.380277,7.578674,8.548646,5.797424,,
